ds,state_id,store_id,y
2013-11-17,WI,WI_2,3
2013-11-17,WI,WI_3,3
2013-11-18,CA,CA_1,0
2013-11-18,CA,CA_2,2
2013-11-18,CA,CA_3,1
2013-11-18,CA,CA_4,0
2013-11-18,TX,TX_1,0
2013-11-18,TX,TX_2,0
2013-11-18,TX,TX_3,1
2013-11-18,WI,WI_1,0
2013-11-18,WI,WI_2,0
2013-11-18,WI,WI_3,0
2013-11-19,CA,CA_1,0
2013-11-19,CA,CA_2,3
2013-11-19,CA,CA_3,4
2013-11-19,CA,CA_4,0
2013-11-19,TX,TX_1,0
2013-11-19,TX,TX_2,5
2013-11-19,TX,TX_3,0
2013-11-19,WI,WI_1,5
2013-11-19,WI,WI_2,3
2013-11-19,WI,WI_3,1
2013-11-20,CA,CA_1,0
2013-11-20,CA,CA_2,1
2013-11-20,CA,CA_3,3
2013-11-20,CA,CA_4,0
2013-11-20,TX,TX_1,1
2013-11-20,TX,TX_2,3
2013-11-20,TX,TX_3,0
2013-11-20,WI,WI_1,7
2013-11-20,WI,WI_2,5
2013-11-20,WI,WI_3,3
2013-11-21,CA,CA_1,22
2013-11-21,CA,CA_2,4
2013-11-21,CA,CA_3,1
2013-11-21,CA,CA_4,1
2013-11-21,TX,TX_1,0
2013-11-21,TX,TX_2,0
2013-11-21,TX,TX_3,0
2013-11-21,WI,WI_1,3
2013-11-21,WI,WI_2,2
2013-11-21,WI,WI_3,7
2013-11-22,CA,CA_1,7
2013-11-22,CA,CA_2,0
2013-11-22,CA,CA_3,6
2013-11-22,CA,CA_4,0
2013-11-22,TX,TX_1,0
2013-11-22,TX,TX_2,0
2013-11-22,TX,TX_3,0
2013-11-22,WI,WI_1,1
2013-11-22,WI,WI_2,0
2013-11-22,WI,WI_3,1
2013-11-23,CA,CA_1,2
2013-11-23,CA,CA_2,1
2013-11-23,CA,CA_3,3
2013-11-23,CA,CA_4,2
2013-11-23,TX,TX_1,0
2013-11-23,TX,TX_2,2
2013-11-23,TX,TX_3,0
2013-11-23,WI,WI_1,2
2013-11-23,WI,WI_2,2
2013-11-23,WI,WI_3,1
2013-11-24,CA,CA_1,4
2013-11-24,CA,CA_2,6
2013-11-24,CA,CA_3,1
2013-11-24,CA,CA_4,0
2013-11-24,TX,TX_1,1
2013-11-24,TX,TX_2,0
2013-11-24,TX,TX_3,0
2013-11-24,WI,WI_1,3
2013-11-24,WI,WI_2,1
2013-11-24,WI,WI_3,4
2013-11-25,CA,CA_1,0
2013-11-25,CA,CA_2,6
2013-11-25,CA,CA_3,0
2013-11-25,CA,CA_4,0
2013-11-25,TX,TX_1,2
2013-11-25,TX,TX_2,3
2013-11-25,TX,TX_3,0
2013-11-25,WI,WI_1,3
2013-11-25,WI,WI_2,1
2013-11-25,WI,WI_3,2
2013-11-26,CA,CA_1,0
2013-11-26,CA,CA_2,0
2013-11-26,CA,CA_3,6
2013-11-26,CA,CA_4,6
2013-11-26,TX,TX_1,0
2013-11-26,TX,TX_2,0
2013-11-26,TX,TX_3,0
2013-11-26,WI,WI_1,10
2013-11-26,WI,WI_2,2
2013-11-26,WI,WI_3,2
2013-11-27,CA,CA_1,0
2013-11-27,CA,CA_2,3
2013-11-27,CA,CA_3,1
2013-11-27,CA,CA_4,0
2013-11-27,TX,TX_1,0
2013-11-27,TX,TX_2,0
2013-11-27,TX,TX_3,0
2013-11-27,WI,WI_1,3
2013-11-27,WI,WI_2,5
2013-11-27,WI,WI_3,2
2013-11-28,CA,CA_1,0
2013-11-28,CA,CA_2,0
2013-11-28,CA,CA_3,1
2013-11-28,CA,CA_4,0
2013-11-28,TX,TX_1,0
2013-11-28,TX,TX_2,0
2013-11-28,TX,TX_3,0
2013-11-28,WI,WI_1,0
2013-11-28,WI,WI_2,0
2013-11-28,WI,WI_3,0
2013-11-29,CA,CA_1,0
2013-11-29,CA,CA_2,2
2013-11-29,CA,CA_3,0
2013-11-29,CA,CA_4,0
2013-11-29,TX,TX_1,1
2013-11-29,TX,TX_2,0
2013-11-29,TX,TX_3,0
2013-11-29,WI,WI_1,3
2013-11-29,WI,WI_2,0
2013-11-29,WI,WI_3,2
2013-11-30,CA,CA_1,0
2013-11-30,CA,CA_2,3
2013-11-30,CA,CA_3,2
2013-11-30,CA,CA_4,0
2013-11-30,TX,TX_1,0
2013-11-30,TX,TX_2,0
2013-11-30,TX,TX_3,0
2013-11-30,WI,WI_1,2
2013-11-30,WI,WI_2,2
2013-11-30,WI,WI_3,2
2013-12-01,CA,CA_1,0
2013-12-01,CA,CA_2,1
2013-12-01,CA,CA_3,3
2013-12-01,CA,CA_4,0
2013-12-01,TX,TX_1,0
2013-12-01,TX,TX_2,1
2013-12-01,TX,TX_3,0
2013-12-01,WI,WI_1,2
2013-12-01,WI,WI_2,8
2013-12-01,WI,WI_3,1
2013-12-02,CA,CA_1,0
2013-12-02,CA,CA_2,0
2013-12-02,CA,CA_3,4
2013-12-02,CA,CA_4,1
2013-12-02,TX,TX_1,0
2013-12-02,TX,TX_2,0
2013-12-02,TX,TX_3,0
2013-12-02,WI,WI_1,6
2013-12-02,WI,WI_2,0
2013-12-02,WI,WI_3,2
2013-12-03,CA,CA_1,0
2013-12-03,CA,CA_2,0
2013-12-03,CA,CA_3,4
2013-12-03,CA,CA_4,0
2013-12-03,TX,TX_1,1
2013-12-03,TX,TX_2,5
2013-12-03,TX,TX_3,0
2013-12-03,WI,WI_1,3
2013-12-03,WI,WI_2,0
2013-12-03,WI,WI_3,1
2013-12-04,CA,CA_1,0
2013-12-04,CA,CA_2,1
2013-12-04,CA,CA_3,4
2013-12-04,CA,CA_4,0
2013-12-04,TX,TX_1,0
2013-12-04,TX,TX_2,0
2013-12-04,TX,TX_3,0
2013-12-04,WI,WI_1,4
2013-12-04,WI,WI_2,0
2013-12-04,WI,WI_3,2
2013-12-05,CA,CA_1,0
2013-12-05,CA,CA_2,0
2013-12-05,CA,CA_3,6
2013-12-05,CA,CA_4,4
2013-12-05,TX,TX_1,0
2013-12-05,TX,TX_2,3
2013-12-05,TX,TX_3,2
2013-12-05,WI,WI_1,2
2013-12-05,WI,WI_2,10
2013-12-05,WI,WI_3,1
2013-12-06,CA,CA_1,0
2013-12-06,CA,CA_2,1
2013-12-06,CA,CA_3,5
2013-12-06,CA,CA_4,0
2013-12-06,TX,TX_1,1
2013-12-06,TX,TX_2,0
2013-12-06,TX,TX_3,0
2013-12-06,WI,WI_1,6
2013-12-06,WI,WI_2,2
2013-12-06,WI,WI_3,1
2013-12-07,CA,CA_1,0
2013-12-07,CA,CA_2,3
2013-12-07,CA,CA_3,5
2013-12-07,CA,CA_4,0
2013-12-07,TX,TX_1,0
2013-12-07,TX,TX_2,1
2013-12-07,TX,TX_3,0
2013-12-07,WI,WI_1,3
2013-12-07,WI,WI_2,0
2013-12-07,WI,WI_3,0
2013-12-08,CA,CA_1,0
2013-12-08,CA,CA_2,5
2013-12-08,CA,CA_3,7
2013-12-08,CA,CA_4,1
2013-12-08,TX,TX_1,1
2013-12-08,TX,TX_2,2
2013-12-08,TX,TX_3,0
2013-12-08,WI,WI_1,4
2013-12-08,WI,WI_2,1
2013-12-08,WI,WI_3,5
2013-12-09,CA,CA_1,5
2013-12-09,CA,CA_2,2
2013-12-09,CA,CA_3,5
2013-12-09,CA,CA_4,3
2013-12-09,TX,TX_1,0
2013-12-09,TX,TX_2,2
2013-12-09,TX,TX_3,0
2013-12-09,WI,WI_1,3
2013-12-09,WI,WI_2,0
2013-12-09,WI,WI_3,3
2013-12-10,CA,CA_1,2
2013-12-10,CA,CA_2,1
2013-12-10,CA,CA_3,1
2013-12-10,CA,CA_4,0
2013-12-10,TX,TX_1,1
2013-12-10,TX,TX_2,4
2013-12-10,TX,TX_3,0
2013-12-10,WI,WI_1,1
2013-12-10,WI,WI_2,3
2013-12-10,WI,WI_3,0
2013-12-11,CA,CA_1,0
2013-12-11,CA,CA_2,1
2013-12-11,CA,CA_3,3
2013-12-11,CA,CA_4,0
2013-12-11,TX,TX_1,1
2013-12-11,TX,TX_2,1
2013-12-11,TX,TX_3,0
2013-12-11,WI,WI_1,3
2013-12-11,WI,WI_2,7
2013-12-11,WI,WI_3,2
2013-12-12,CA,CA_1,16
2013-12-12,CA,CA_2,0
2013-12-12,CA,CA_3,2
2013-12-12,CA,CA_4,0
2013-12-12,TX,TX_1,1
2013-12-12,TX,TX_2,0
2013-12-12,TX,TX_3,0
2013-12-12,WI,WI_1,7
2013-12-12,WI,WI_2,2
2013-12-12,WI,WI_3,5
2013-12-13,CA,CA_1,13
2013-12-13,CA,CA_2,3
2013-12-13,CA,CA_3,7
2013-12-13,CA,CA_4,1
2013-12-13,TX,TX_1,1
2013-12-13,TX,TX_2,2
2013-12-13,TX,TX_3,0
2013-12-13,WI,WI_1,3
2013-12-13,WI,WI_2,0
2013-12-13,WI,WI_3,9
2013-12-14,CA,CA_1,4
2013-12-14,CA,CA_2,4
2013-12-14,CA,CA_3,5
2013-12-14,CA,CA_4,2
2013-12-14,TX,TX_1,1
2013-12-14,TX,TX_2,3
2013-12-14,TX,TX_3,3
2013-12-14,WI,WI_1,3
2013-12-14,WI,WI_2,0
2013-12-14,WI,WI_3,0
2013-12-15,CA,CA_1,5
2013-12-15,CA,CA_2,1
2013-12-15,CA,CA_3,0
2013-12-15,CA,CA_4,1
2013-12-15,TX,TX_1,0
2013-12-15,TX,TX_2,0
2013-12-15,TX,TX_3,0
2013-12-15,WI,WI_1,5
2013-12-15,WI,WI_2,2
2013-12-15,WI,WI_3,4
2013-12-16,CA,CA_1,3
2013-12-16,CA,CA_2,4
2013-12-16,CA,CA_3,4
2013-12-16,CA,CA_4,1
2013-12-16,TX,TX_1,1
2013-12-16,TX,TX_2,2
2013-12-16,TX,TX_3,0
2013-12-16,WI,WI_1,1
2013-12-16,WI,WI_2,3
2013-12-16,WI,WI_3,1
2013-12-17,CA,CA_1,3
2013-12-17,CA,CA_2,2
2013-12-17,CA,CA_3,3
2013-12-17,CA,CA_4,0
2013-12-17,TX,TX_1,0
2013-12-17,TX,TX_2,0
2013-12-17,TX,TX_3,0
2013-12-17,WI,WI_1,2
2013-12-17,WI,WI_2,1
2013-12-17,WI,WI_3,3
2013-12-18,CA,CA_1,0
2013-12-18,CA,CA_2,2
2013-12-18,CA,CA_3,3
2013-12-18,CA,CA_4,0
2013-12-18,TX,TX_1,1
2013-12-18,TX,TX_2,2
2013-12-18,TX,TX_3,0
2013-12-18,WI,WI_1,5
2013-12-18,WI,WI_2,3
2013-12-18,WI,WI_3,0
2013-12-19,CA,CA_1,0
2013-12-19,CA,CA_2,0
2013-12-19,CA,CA_3,2
2013-12-19,CA,CA_4,0
2013-12-19,TX,TX_1,1
2013-12-19,TX,TX_2,1
2013-12-19,TX,TX_3,0
2013-12-19,WI,WI_1,5
2013-12-19,WI,WI_2,1
2013-12-19,WI,WI_3,2
2013-12-20,CA,CA_1,2
2013-12-20,CA,CA_2,2
2013-12-20,CA,CA_3,3
2013-12-20,CA,CA_4,0
2013-12-20,TX,TX_1,0
2013-12-20,TX,TX_2,1
2013-12-20,TX,TX_3,0
2013-12-20,WI,WI_1,2
2013-12-20,WI,WI_2,2
2013-12-20,WI,WI_3,2
2013-12-21,CA,CA_1,3
2013-12-21,CA,CA_2,6
2013-12-21,CA,CA_3,2
2013-12-21,CA,CA_4,2
2013-12-21,TX,TX_1,3
2013-12-21,TX,TX_2,1
2013-12-21,TX,TX_3,0
2013-12-21,WI,WI_1,0
2013-12-21,WI,WI_2,0
2013-12-21,WI,WI_3,3
2013-12-22,CA,CA_1,0
2013-12-22,CA,CA_2,0
2013-12-22,CA,CA_3,2
2013-12-22,CA,CA_4,0
2013-12-22,TX,TX_1,0
2013-12-22,TX,TX_2,1
2013-12-22,TX,TX_3,0
2013-12-22,WI,WI_1,3
2013-12-22,WI,WI_2,0
2013-12-22,WI,WI_3,4
2013-12-23,CA,CA_1,5
2013-12-23,CA,CA_2,5
2013-12-23,CA,CA_3,3
2013-12-23,CA,CA_4,1
2013-12-23,TX,TX_1,1
2013-12-23,TX,TX_2,0
2013-12-23,TX,TX_3,0
2013-12-23,WI,WI_1,1
2013-12-23,WI,WI_2,3
2013-12-23,WI,WI_3,1
2013-12-24,CA,CA_1,1
2013-12-24,CA,CA_2,1
2013-12-24,CA,CA_3,3
2013-12-24,CA,CA_4,0
2013-12-24,TX,TX_1,1
2013-12-24,TX,TX_2,0
2013-12-24,TX,TX_3,1
2013-12-24,WI,WI_1,6
2013-12-24,WI,WI_2,0
2013-12-24,WI,WI_3,0
2013-12-25,CA,CA_1,0
2013-12-25,CA,CA_2,0
2013-12-25,CA,CA_3,0
2013-12-25,CA,CA_4,0
2013-12-25,TX,TX_1,0
2013-12-25,TX,TX_2,0
2013-12-25,TX,TX_3,0
2013-12-25,WI,WI_1,0
2013-12-25,WI,WI_2,0
2013-12-25,WI,WI_3,0
2013-12-26,CA,CA_1,1
2013-12-26,CA,CA_2,1
2013-12-26,CA,CA_3,1
2013-12-26,CA,CA_4,1
2013-12-26,TX,TX_1,1
2013-12-26,TX,TX_2,0
2013-12-26,TX,TX_3,0
2013-12-26,WI,WI_1,4
2013-12-26,WI,WI_2,4
2013-12-26,WI,WI_3,1
2013-12-27,CA,CA_1,8
2013-12-27,CA,CA_2,1
2013-12-27,CA,CA_3,1
2013-12-27,CA,CA_4,1
2013-12-27,TX,TX_1,0
2013-12-27,TX,TX_2,0
2013-12-27,TX,TX_3,0
2013-12-27,WI,WI_1,3
2013-12-27,WI,WI_2,0
2013-12-27,WI,WI_3,3
2013-12-28,CA,CA_1,3
2013-12-28,CA,CA_2,2
2013-12-28,CA,CA_3,3
2013-12-28,CA,CA_4,1
2013-12-28,TX,TX_1,2
2013-12-28,TX,TX_2,1
2013-12-28,TX,TX_3,1
2013-12-28,WI,WI_1,3
2013-12-28,WI,WI_2,1
2013-12-28,WI,WI_3,4
2013-12-29,CA,CA_1,3
2013-12-29,CA,CA_2,5
2013-12-29,CA,CA_3,5
2013-12-29,CA,CA_4,0
2013-12-29,TX,TX_1,2
2013-12-29,TX,TX_2,0
2013-12-29,TX,TX_3,4
2013-12-29,WI,WI_1,3
2013-12-29,WI,WI_2,3
2013-12-29,WI,WI_3,0
2013-12-30,CA,CA_1,5
2013-12-30,CA,CA_2,8
2013-12-30,CA,CA_3,3
2013-12-30,CA,CA_4,1
2013-12-30,TX,TX_1,1
2013-12-30,TX,TX_2,0
2013-12-30,TX,TX_3,0
2013-12-30,WI,WI_1,2
2013-12-30,WI,WI_2,1
2013-12-30,WI,WI_3,0
2013-12-31,CA,CA_1,4
2013-12-31,CA,CA_2,0
2013-12-31,CA,CA_3,1
2013-12-31,CA,CA_4,1
2013-12-31,TX,TX_1,0
2013-12-31,TX,TX_2,2
2013-12-31,TX,TX_3,1
2013-12-31,WI,WI_1,3
2013-12-31,WI,WI_2,0
2013-12-31,WI,WI_3,0
2014-01-01,CA,CA_1,3
2014-01-01,CA,CA_2,0
2014-01-01,CA,CA_3,7
2014-01-01,CA,CA_4,0
2014-01-01,TX,TX_1,0
2014-01-01,TX,TX_2,1
2014-01-01,TX,TX_3,1
2014-01-01,WI,WI_1,1
2014-01-01,WI,WI_2,0
2014-01-01,WI,WI_3,3
2014-01-02,CA,CA_1,2
2014-01-02,CA,CA_2,0
2014-01-02,CA,CA_3,3
2014-01-02,CA,CA_4,0
2014-01-02,TX,TX_1,0
2014-01-02,TX,TX_2,1
2014-01-02,TX,TX_3,0
2014-01-02,WI,WI_1,1
2014-01-02,WI,WI_2,0
2014-01-02,WI,WI_3,1
2014-01-03,CA,CA_1,4
2014-01-03,CA,CA_2,3
2014-01-03,CA,CA_3,4
2014-01-03,CA,CA_4,4
2014-01-03,TX,TX_1,1
2014-01-03,TX,TX_2,2
2014-01-03,TX,TX_3,1
2014-01-03,WI,WI_1,3
2014-01-03,WI,WI_2,0
2014-01-03,WI,WI_3,2
2014-01-04,CA,CA_1,1
2014-01-04,CA,CA_2,0
2014-01-04,CA,CA_3,5
2014-01-04,CA,CA_4,1
2014-01-04,TX,TX_1,2
2014-01-04,TX,TX_2,0
2014-01-04,TX,TX_3,2
2014-01-04,WI,WI_1,6
2014-01-04,WI,WI_2,2
2014-01-04,WI,WI_3,8
2014-01-05,CA,CA_1,0
2014-01-05,CA,CA_2,3
2014-01-05,CA,CA_3,1
2014-01-05,CA,CA_4,4
2014-01-05,TX,TX_1,1
2014-01-05,TX,TX_2,0
2014-01-05,TX,TX_3,0
2014-01-05,WI,WI_1,6
2014-01-05,WI,WI_2,2
2014-01-05,WI,WI_3,6
2014-01-06,CA,CA_1,0
2014-01-06,CA,CA_2,7
2014-01-06,CA,CA_3,2
2014-01-06,CA,CA_4,3
2014-01-06,TX,TX_1,1
2014-01-06,TX,TX_2,0
2014-01-06,TX,TX_3,1
2014-01-06,WI,WI_1,0
2014-01-06,WI,WI_2,2
2014-01-06,WI,WI_3,4
2014-01-07,CA,CA_1,0
2014-01-07,CA,CA_2,1
2014-01-07,CA,CA_3,9
2014-01-07,CA,CA_4,0
2014-01-07,TX,TX_1,1
2014-01-07,TX,TX_2,0
2014-01-07,TX,TX_3,0
2014-01-07,WI,WI_1,3
2014-01-07,WI,WI_2,0
2014-01-07,WI,WI_3,2
2014-01-08,CA,CA_1,0
2014-01-08,CA,CA_2,0
2014-01-08,CA,CA_3,7
2014-01-08,CA,CA_4,0
2014-01-08,TX,TX_1,1
2014-01-08,TX,TX_2,0
2014-01-08,TX,TX_3,1
2014-01-08,WI,WI_1,6
2014-01-08,WI,WI_2,6
2014-01-08,WI,WI_3,3
2014-01-09,CA,CA_1,5
2014-01-09,CA,CA_2,4
2014-01-09,CA,CA_3,4
2014-01-09,CA,CA_4,2
2014-01-09,TX,TX_1,1
2014-01-09,TX,TX_2,0
2014-01-09,TX,TX_3,4
2014-01-09,WI,WI_1,6
2014-01-09,WI,WI_2,0
2014-01-09,WI,WI_3,3
2014-01-10,CA,CA_1,6
2014-01-10,CA,CA_2,1
2014-01-10,CA,CA_3,4
2014-01-10,CA,CA_4,0
2014-01-10,TX,TX_1,0
2014-01-10,TX,TX_2,0
2014-01-10,TX,TX_3,2
2014-01-10,WI,WI_1,9
2014-01-10,WI,WI_2,0
2014-01-10,WI,WI_3,3
2014-01-11,CA,CA_1,0
2014-01-11,CA,CA_2,1
2014-01-11,CA,CA_3,2
2014-01-11,CA,CA_4,0
2014-01-11,TX,TX_1,0
2014-01-11,TX,TX_2,0
2014-01-11,TX,TX_3,2
2014-01-11,WI,WI_1,0
2014-01-11,WI,WI_2,0
2014-01-11,WI,WI_3,3
2014-01-12,CA,CA_1,0
2014-01-12,CA,CA_2,5
2014-01-12,CA,CA_3,2
2014-01-12,CA,CA_4,0
2014-01-12,TX,TX_1,0
2014-01-12,TX,TX_2,0
2014-01-12,TX,TX_3,0
2014-01-12,WI,WI_1,5
2014-01-12,WI,WI_2,1
2014-01-12,WI,WI_3,2
2014-01-13,CA,CA_1,0
2014-01-13,CA,CA_2,4
2014-01-13,CA,CA_3,6
2014-01-13,CA,CA_4,0
2014-01-13,TX,TX_1,0
2014-01-13,TX,TX_2,1
2014-01-13,TX,TX_3,2
2014-01-13,WI,WI_1,4
2014-01-13,WI,WI_2,5
2014-01-13,WI,WI_3,3
2014-01-14,CA,CA_1,0
2014-01-14,CA,CA_2,9
2014-01-14,CA,CA_3,3
2014-01-14,CA,CA_4,5
2014-01-14,TX,TX_1,2
2014-01-14,TX,TX_2,2
2014-01-14,TX,TX_3,0
2014-01-14,WI,WI_1,3
2014-01-14,WI,WI_2,1
2014-01-14,WI,WI_3,6
2014-01-15,CA,CA_1,0
2014-01-15,CA,CA_2,0
2014-01-15,CA,CA_3,2
2014-01-15,CA,CA_4,0
2014-01-15,TX,TX_1,2
2014-01-15,TX,TX_2,1
2014-01-15,TX,TX_3,0
2014-01-15,WI,WI_1,0
2014-01-15,WI,WI_2,1
2014-01-15,WI,WI_3,1
2014-01-16,CA,CA_1,0
2014-01-16,CA,CA_2,0
2014-01-16,CA,CA_3,0
2014-01-16,CA,CA_4,1
2014-01-16,TX,TX_1,1
2014-01-16,TX,TX_2,0
2014-01-16,TX,TX_3,0
2014-01-16,WI,WI_1,6
2014-01-16,WI,WI_2,3
2014-01-16,WI,WI_3,2
2014-01-17,CA,CA_1,0
2014-01-17,CA,CA_2,0
2014-01-17,CA,CA_3,2
2014-01-17,CA,CA_4,4
2014-01-17,TX,TX_1,0
2014-01-17,TX,TX_2,0
2014-01-17,TX,TX_3,0
2014-01-17,WI,WI_1,2
2014-01-17,WI,WI_2,0
2014-01-17,WI,WI_3,3
2014-01-18,CA,CA_1,0
2014-01-18,CA,CA_2,2
2014-01-18,CA,CA_3,0
2014-01-18,CA,CA_4,0
2014-01-18,TX,TX_1,0
2014-01-18,TX,TX_2,0
2014-01-18,TX,TX_3,0
2014-01-18,WI,WI_1,4
2014-01-18,WI,WI_2,1
2014-01-18,WI,WI_3,2
2014-01-19,CA,CA_1,0
2014-01-19,CA,CA_2,2
2014-01-19,CA,CA_3,3
2014-01-19,CA,CA_4,0
2014-01-19,TX,TX_1,2
2014-01-19,TX,TX_2,0
2014-01-19,TX,TX_3,0
2014-01-19,WI,WI_1,2
2014-01-19,WI,WI_2,0
2014-01-19,WI,WI_3,3
2014-01-20,CA,CA_1,0
2014-01-20,CA,CA_2,0
2014-01-20,CA,CA_3,5
2014-01-20,CA,CA_4,0
2014-01-20,TX,TX_1,1
2014-01-20,TX,TX_2,0
2014-01-20,TX,TX_3,0
2014-01-20,WI,WI_1,3
2014-01-20,WI,WI_2,0
2014-01-20,WI,WI_3,4
2014-01-21,CA,CA_1,0
2014-01-21,CA,CA_2,0
2014-01-21,CA,CA_3,4
2014-01-21,CA,CA_4,0
2014-01-21,TX,TX_1,0
2014-01-21,TX,TX_2,0
2014-01-21,TX,TX_3,0
2014-01-21,WI,WI_1,8
2014-01-21,WI,WI_2,0
2014-01-21,WI,WI_3,4
2014-01-22,CA,CA_1,0
2014-01-22,CA,CA_2,1
2014-01-22,CA,CA_3,8
2014-01-22,CA,CA_4,7
2014-01-22,TX,TX_1,1
2014-01-22,TX,TX_2,0
2014-01-22,TX,TX_3,0
2014-01-22,WI,WI_1,6
2014-01-22,WI,WI_2,3
2014-01-22,WI,WI_3,0
2014-01-23,CA,CA_1,0
2014-01-23,CA,CA_2,3
2014-01-23,CA,CA_3,3
2014-01-23,CA,CA_4,1
2014-01-23,TX,TX_1,0
2014-01-23,TX,TX_2,0
2014-01-23,TX,TX_3,0
2014-01-23,WI,WI_1,5
2014-01-23,WI,WI_2,3
2014-01-23,WI,WI_3,0
2014-01-24,CA,CA_1,2
2014-01-24,CA,CA_2,0
2014-01-24,CA,CA_3,5
2014-01-24,CA,CA_4,0
2014-01-24,TX,TX_1,1
2014-01-24,TX,TX_2,0
2014-01-24,TX,TX_3,0
2014-01-24,WI,WI_1,0
2014-01-24,WI,WI_2,3
2014-01-24,WI,WI_3,3
2014-01-25,CA,CA_1,1
2014-01-25,CA,CA_2,1
2014-01-25,CA,CA_3,1
2014-01-25,CA,CA_4,0
2014-01-25,TX,TX_1,0
2014-01-25,TX,TX_2,2
2014-01-25,TX,TX_3,0
2014-01-25,WI,WI_1,1
2014-01-25,WI,WI_2,3
2014-01-25,WI,WI_3,6
2014-01-26,CA,CA_1,11
2014-01-26,CA,CA_2,1
2014-01-26,CA,CA_3,3
2014-01-26,CA,CA_4,0
2014-01-26,TX,TX_1,0
2014-01-26,TX,TX_2,1
2014-01-26,TX,TX_3,0
2014-01-26,WI,WI_1,0
2014-01-26,WI,WI_2,0
2014-01-26,WI,WI_3,3
2014-01-27,CA,CA_1,4
2014-01-27,CA,CA_2,2
2014-01-27,CA,CA_3,5
2014-01-27,CA,CA_4,3
2014-01-27,TX,TX_1,0
2014-01-27,TX,TX_2,0
2014-01-27,TX,TX_3,0
2014-01-27,WI,WI_1,1
2014-01-27,WI,WI_2,0
2014-01-27,WI,WI_3,0
2014-01-28,CA,CA_1,4
2014-01-28,CA,CA_2,2
2014-01-28,CA,CA_3,2
2014-01-28,CA,CA_4,0
2014-01-28,TX,TX_1,0
2014-01-28,TX,TX_2,1
2014-01-28,TX,TX_3,0
2014-01-28,WI,WI_1,5
2014-01-28,WI,WI_2,0
2014-01-28,WI,WI_3,2
2014-01-29,CA,CA_1,0
2014-01-29,CA,CA_2,0
2014-01-29,CA,CA_3,2
2014-01-29,CA,CA_4,0
2014-01-29,TX,TX_1,1
2014-01-29,TX,TX_2,0
2014-01-29,TX,TX_3,0
2014-01-29,WI,WI_1,5
2014-01-29,WI,WI_2,3
2014-01-29,WI,WI_3,1
2014-01-30,CA,CA_1,7
2014-01-30,CA,CA_2,0
2014-01-30,CA,CA_3,1
2014-01-30,CA,CA_4,1
2014-01-30,TX,TX_1,0
2014-01-30,TX,TX_2,2
2014-01-30,TX,TX_3,0
2014-01-30,WI,WI_1,0
2014-01-30,WI,WI_2,0
2014-01-30,WI,WI_3,2
2014-01-31,CA,CA_1,1
2014-01-31,CA,CA_2,1
2014-01-31,CA,CA_3,1
2014-01-31,CA,CA_4,0
2014-01-31,TX,TX_1,1
2014-01-31,TX,TX_2,2
2014-01-31,TX,TX_3,0
2014-01-31,WI,WI_1,2
2014-01-31,WI,WI_2,5
2014-01-31,WI,WI_3,4
2014-02-01,CA,CA_1,7
2014-02-01,CA,CA_2,3
2014-02-01,CA,CA_3,7
2014-02-01,CA,CA_4,5
2014-02-01,TX,TX_1,4
2014-02-01,TX,TX_2,1
2014-02-01,TX,TX_3,0
2014-02-01,WI,WI_1,1
2014-02-01,WI,WI_2,0
2014-02-01,WI,WI_3,0
2014-02-02,CA,CA_1,0
2014-02-02,CA,CA_2,2
2014-02-02,CA,CA_3,5
2014-02-02,CA,CA_4,4
2014-02-02,TX,TX_1,1
2014-02-02,TX,TX_2,0
2014-02-02,TX,TX_3,0
2014-02-02,WI,WI_1,0
2014-02-02,WI,WI_2,0
2014-02-02,WI,WI_3,3
2014-02-03,CA,CA_1,2
2014-02-03,CA,CA_2,2
2014-02-03,CA,CA_3,5
2014-02-03,CA,CA_4,3
2014-02-03,TX,TX_1,1
2014-02-03,TX,TX_2,1
2014-02-03,TX,TX_3,0
2014-02-03,WI,WI_1,2
2014-02-03,WI,WI_2,0
2014-02-03,WI,WI_3,12
2014-02-04,CA,CA_1,1
2014-02-04,CA,CA_2,1
2014-02-04,CA,CA_3,2
2014-02-04,CA,CA_4,0
2014-02-04,TX,TX_1,0
2014-02-04,TX,TX_2,5
2014-02-04,TX,TX_3,0
2014-02-04,WI,WI_1,4
2014-02-04,WI,WI_2,1
2014-02-04,WI,WI_3,0
2014-02-05,CA,CA_1,4
2014-02-05,CA,CA_2,1
2014-02-05,CA,CA_3,4
2014-02-05,CA,CA_4,0
2014-02-05,TX,TX_1,1
2014-02-05,TX,TX_2,0
2014-02-05,TX,TX_3,0
2014-02-05,WI,WI_1,5
2014-02-05,WI,WI_2,0
2014-02-05,WI,WI_3,0
2014-02-06,CA,CA_1,3
2014-02-06,CA,CA_2,0
2014-02-06,CA,CA_3,4
2014-02-06,CA,CA_4,0
2014-02-06,TX,TX_1,2
2014-02-06,TX,TX_2,0
2014-02-06,TX,TX_3,0
2014-02-06,WI,WI_1,5
2014-02-06,WI,WI_2,1
2014-02-06,WI,WI_3,0
2014-02-07,CA,CA_1,3
2014-02-07,CA,CA_2,4
2014-02-07,CA,CA_3,6
2014-02-07,CA,CA_4,0
2014-02-07,TX,TX_1,0
2014-02-07,TX,TX_2,0
2014-02-07,TX,TX_3,0
2014-02-07,WI,WI_1,3
2014-02-07,WI,WI_2,2
2014-02-07,WI,WI_3,0
